,node_838.2_harmonico_60,node_838.2_harmonico_180,node_838.2_harmonico_300,node_838.2_harmonico_420,node_838.2_harmonico_540,node_838.2_harmonico_660,node_838.2_harmonico_780,node_838.2_harmonico_900,node_838.2_harmonico_1020,node_838.2_harmonico_1140,node_838.2_harmonico_1260,node_838.2_harmonico_1380,node_838.2_harmonico_1500
40,-7731.842287156682,-7731.842287156682,-7731.842287156682,-7731.842287156682,-7731.842287156682,-7731.842287156682,-7731.842287156682,-7731.842287156682,-7731.842287156682,-7731.842287156682,-7731.842287156682,-7731.842287156682,-7731.842287156682
42,-6674.447406669906,-6674.447406669906,-6674.447406669906,-6674.447406669906,-6674.447406669906,-6674.447406669906,-6674.447406669906,-6674.447406669906,-6674.447406669906,-6674.447406669906,-6674.447406669906,-6674.447406669906,-6674.447406669906
44,14779.966030570273,14779.966030570273,14779.966030570273,14779.966030570273,14779.966030570273,14779.966030570273,14779.966030570273,14779.966030570273,14779.966030570273,14779.966030570273,14779.966030570273,14779.966030570273,14779.966030570273
46,-7927.477216273855,-7927.477216273855,-7927.477216273855,-7927.477216273855,-7927.477216273855,-7927.477216273855,-7927.477216273855,-7927.477216273855,-7927.477216273855,-7927.477216273855,-7927.477216273855,-7927.477216273855,-7927.477216273855
48,-6878.511721633262,-6878.511721633262,-6878.511721633262,-6878.511721633262,-6878.511721633262,-6878.511721633262,-6878.511721633262,-6878.511721633262,-6878.511721633262,-6878.511721633262,-6878.511721633262,-6878.511721633262,-6878.511721633262
50,14779.78059033188,14779.78059033188,14779.78059033188,14779.78059033188,14779.78059033188,14779.78059033188,14779.78059033188,14779.78059033188,14779.78059033188,14779.78059033188,14779.78059033188,14779.78059033188,14779.78059033188
52,-7927.465931862094,-7927.465931862094,-7927.465931862094,-7927.465931862094,-7927.465931862094,-7927.465931862094,-7927.465931862094,-7927.465931862094,-7927.465931862094,-7927.465931862094,-7927.465931862094,-7927.465931862094,-7927.465931862094
54,-6878.41203452106,-6878.41203452106,-6878.41203452106,-6878.41203452106,-6878.41203452106,-6878.41203452106,-6878.41203452106,-6878.41203452106,-6878.41203452106,-6878.41203452106,-6878.41203452106,-6878.41203452106,-6878.41203452106
56,14774.031804927165,14774.031804927165,14774.031804927165,14774.031804927165,14774.031804927165,14774.031804927165,14774.031804927165,14774.031804927165,14774.031804927165,14774.031804927165,14774.031804927165,14774.031804927165,14774.031804927165
58,-7927.115840711517,-7927.115840711517,-7927.115840711517,-7927.115840711517,-7927.115840711517,-7927.115840711517,-7927.115840711517,-7927.115840711517,-7927.115840711517,-7927.115840711517,-7927.115840711517,-7927.115840711517,-7927.115840711517
60,-6875.321880740763,-6875.321880740763,-6875.321880740763,-6875.321880740763,-6875.321880740763,-6875.321880740763,-6875.321880740763,-6875.321880740763,-6875.321880740763,-6875.321880740763,-6875.321880740763,-6875.321880740763,-6875.321880740763
62,14760.77636351715,14760.77636351715,14760.77636351715,14760.77636351715,14760.77636351715,14760.77636351715,14760.77636351715,14760.77636351715,14760.77636351715,14760.77636351715,14760.77636351715,14760.77636351715,14760.77636351715
64,14643.451852546226,14643.451852546226,14643.451852546226,14643.451852546226,14643.451852546226,14643.451852546226,14643.451852546226,14643.451852546226,14643.451852546226,14643.451852546226,14643.451852546226,14643.451852546226,14643.451852546226
66,-7902.838028784819,-7902.838028784819,-7902.838028784819,-7902.838028784819,-7902.838028784819,-7902.838028784819,-7902.838028784819,-7902.838028784819,-7902.838028784819,-7902.838028784819,-7902.838028784819,-7902.838028784819,-7902.838028784819
68,-6762.080429214787,-6762.080429214787,-6762.080429214787,-6762.080429214787,-6762.080429214787,-6762.080429214787,-6762.080429214787,-6762.080429214787,-6762.080429214787,-6762.080429214787,-6762.080429214787,-6762.080429214787,-6762.080429214787
70,14423.111421530364,14423.111421530364,14423.111421530364,14423.111421530364,14423.111421530364,14423.111421530364,14423.111421530364,14423.111421530364,14423.111421530364,14423.111421530364,14423.111421530364,14423.111421530364,14423.111421530364
72,14379.847244194194,14379.847244194194,14379.847244194194,14379.847244194194,14379.847244194194,14379.847244194194,14379.847244194194,14379.847244194194,14379.847244194194,14379.847244194194,14379.847244194194,14379.847244194194,14379.847244194194
74,-7901.388604030426,-7901.388604030426,-7901.388604030426,-7901.388604030426,-7901.388604030426,-7901.388604030426,-7901.388604030426,-7901.388604030426,-7901.388604030426,-7901.388604030426,-7901.388604030426,-7901.388604030426,-7901.388604030426
76,14632.74863698752,14632.74863698752,14632.74863698752,14632.74863698752,14632.74863698752,14632.74863698752,14632.74863698752,14632.74863698752,14632.74863698752,14632.74863698752,14632.74863698752,14632.74863698752,14632.74863698752
78,-7901.271364403822,-7901.271364403822,-7901.271364403822,-7901.271364403822,-7901.271364403822,-7901.271364403822,-7901.271364403822,-7901.271364403822,-7901.271364403822,-7901.271364403822,-7901.271364403822,-7901.271364403822,-7901.271364403822
80,-6752.778704765423,-6752.778704765423,-6752.778704765423,-6752.778704765423,-6752.778704765423,-6752.778704765423,-6752.778704765423,-6752.778704765423,-6752.778704765423,-6752.778704765423,-6752.778704765423,-6752.778704765423,-6752.778704765423
82,14373.732010002575,14373.732010002575,14373.732010002575,14373.732010002575,14373.732010002575,14373.732010002575,14373.732010002575,14373.732010002575,14373.732010002575,14373.732010002575,14373.732010002575,14373.732010002575,14373.732010002575
84,-7861.782021463502,-7861.782021463502,-7861.782021463502,-7861.782021463502,-7861.782021463502,-7861.782021463502,-7861.782021463502,-7861.782021463502,-7861.782021463502,-7861.782021463502,-7861.782021463502,-7861.782021463502,-7861.782021463502
86,-6527.486081524726,-6527.486081524726,-6527.486081524726,-6527.486081524726,-6527.486081524726,-6527.486081524726,-6527.486081524726,-6527.486081524726,-6527.486081524726,-6527.486081524726,-6527.486081524726,-6527.486081524726,-6527.486081524726
88,14367.4445485676,14367.4445485676,14367.4445485676,14367.4445485676,14367.4445485676,14367.4445485676,14367.4445485676,14367.4445485676,14367.4445485676,14367.4445485676,14367.4445485676,14367.4445485676,14367.4445485676
90,-7860.801158388499,-7860.801158388499,-7860.801158388499,-7860.801158388499,-7860.801158388499,-7860.801158388499,-7860.801158388499,-7860.801158388499,-7860.801158388499,-7860.801158388499,-7860.801158388499,-7860.801158388499,-7860.801158388499
92,-6521.933363743298,-6521.933363743298,-6521.933363743298,-6521.933363743298,-6521.933363743298,-6521.933363743298,-6521.933363743298,-6521.933363743298,-6521.933363743298,-6521.933363743298,-6521.933363743298,-6521.933363743298,-6521.933363743298
94,15050.38500060552,15050.38500060552,15050.38500060552,15050.38500060552,15050.38500060552,15050.38500060552,15050.38500060552,15050.38500060552,15050.38500060552,15050.38500060552,15050.38500060552,15050.38500060552,15050.38500060552
96,-8419.971628383952,-8419.971628383952,-8419.971628383952,-8419.971628383952,-8419.971628383952,-8419.971628383952,-8419.971628383952,-8419.971628383952,-8419.971628383952,-8419.971628383952,-8419.971628383952,-8419.971628383952,-8419.971628383952
98,-6623.186398246366,-6623.186398246366,-6623.186398246366,-6623.186398246366,-6623.186398246366,-6623.186398246366,-6623.186398246366,-6623.186398246366,-6623.186398246366,-6623.186398246366,-6623.186398246366,-6623.186398246366,-6623.186398246366
100,15016.261183223014,15016.261183223014,15016.261183223014,15016.261183223014,15016.261183223014,15016.261183223014,15016.261183223014,15016.261183223014,15016.261183223014,15016.261183223014,15016.261183223014,15016.261183223014,15016.261183223014
102,-8421.279837711245,-8421.279837711245,-8421.279837711245,-8421.279837711245,-8421.279837711245,-8421.279837711245,-8421.279837711245,-8421.279837711245,-8421.279837711245,-8421.279837711245,-8421.279837711245,-8421.279837711245,-8421.279837711245
104,-6583.749877166114,-6583.749877166114,-6583.749877166114,-6583.749877166114,-6583.749877166114,-6583.749877166114,-6583.749877166114,-6583.749877166114,-6583.749877166114,-6583.749877166114,-6583.749877166114,-6583.749877166114,-6583.749877166114
106,14976.801800108562,14976.801800108562,14976.801800108562,14976.801800108562,14976.801800108562,14976.801800108562,14976.801800108562,14976.801800108562,14976.801800108562,14976.801800108562,14976.801800108562,14976.801800108562,14976.801800108562
108,-8422.788195859086,-8422.788195859086,-8422.788195859086,-8422.788195859086,-8422.788195859086,-8422.788195859086,-8422.788195859086,-8422.788195859086,-8422.788195859086,-8422.788195859086,-8422.788195859086,-8422.788195859086,-8422.788195859086
110,-6537.37099078735,-6537.37099078735,-6537.37099078735,-6537.37099078735,-6537.37099078735,-6537.37099078735,-6537.37099078735,-6537.37099078735,-6537.37099078735,-6537.37099078735,-6537.37099078735,-6537.37099078735,-6537.37099078735
112,14970.673076237195,14970.673076237195,14970.673076237195,14970.673076237195,14970.673076237195,14970.673076237195,14970.673076237195,14970.673076237195,14970.673076237195,14970.673076237195,14970.673076237195,14970.673076237195,14970.673076237195
114,-8419.371979764883,-8419.371979764883,-8419.371979764883,-8419.371979764883,-8419.371979764883,-8419.371979764883,-8419.371979764883,-8419.371979764883,-8419.371979764883,-8419.371979764883,-8419.371979764883,-8419.371979764883,-8419.371979764883
116,-6534.386789531696,-6534.386789531696,-6534.386789531696,-6534.386789531696,-6534.386789531696,-6534.386789531696,-6534.386789531696,-6534.386789531696,-6534.386789531696,-6534.386789531696,-6534.386789531696,-6534.386789531696,-6534.386789531696
118,14976.034750786768,14976.034750786768,14976.034750786768,14976.034750786768,14976.034750786768,14976.034750786768,14976.034750786768,14976.034750786768,14976.034750786768,14976.034750786768,14976.034750786768,14976.034750786768,14976.034750786768
120,-8423.357615720928,-8423.357615720928,-8423.357615720928,-8423.357615720928,-8423.357615720928,-8423.357615720928,-8423.357615720928,-8423.357615720928,-8423.357615720928,-8423.357615720928,-8423.357615720928,-8423.357615720928,-8423.357615720928
122,-6535.793487276972,-6535.793487276972,-6535.793487276972,-6535.793487276972,-6535.793487276972,-6535.793487276972,-6535.793487276972,-6535.793487276972,-6535.793487276972,-6535.793487276972,-6535.793487276972,-6535.793487276972,-6535.793487276972
124,14967.791853285526,14967.791853285526,14967.791853285526,14967.791853285526,14967.791853285526,14967.791853285526,14967.791853285526,14967.791853285526,14967.791853285526,14967.791853285526,14967.791853285526,14967.791853285526,14967.791853285526
126,-8416.65662068786,-8416.65662068786,-8416.65662068786,-8416.65662068786,-8416.65662068786,-8416.65662068786,-8416.65662068786,-8416.65662068786,-8416.65662068786,-8416.65662068786,-8416.65662068786,-8416.65662068786,-8416.65662068786
128,-6533.589701839832,-6533.589701839832,-6533.589701839832,-6533.589701839832,-6533.589701839832,-6533.589701839832,-6533.589701839832,-6533.589701839832,-6533.589701839832,-6533.589701839832,-6533.589701839832,-6533.589701839832,-6533.589701839832
130,14967.436687482728,14967.436687482728,14967.436687482728,14967.436687482728,14967.436687482728,14967.436687482728,14967.436687482728,14967.436687482728,14967.436687482728,14967.436687482728,14967.436687482728,14967.436687482728,14967.436687482728
132,-8416.377947165376,-8416.377947165376,-8416.377947165376,-8416.377947165376,-8416.377947165376,-8416.377947165376,-8416.377947165376,-8416.377947165376,-8416.377947165376,-8416.377947165376,-8416.377947165376,-8416.377947165376,-8416.377947165376
134,-6533.531802043153,-6533.531802043153,-6533.531802043153,-6533.531802043153,-6533.531802043153,-6533.531802043153,-6533.531802043153,-6533.531802043153,-6533.531802043153,-6533.531802043153,-6533.531802043153,-6533.531802043153,-6533.531802043153
136,14967.77809060564,14967.77809060564,14967.77809060564,14967.77809060564,14967.77809060564,14967.77809060564,14967.77809060564,14967.77809060564,14967.77809060564,14967.77809060564,14967.77809060564,14967.77809060564,14967.77809060564
138,-8416.554544096336,-8416.554544096336,-8416.554544096336,-8416.554544096336,-8416.554544096336,-8416.554544096336,-8416.554544096336,-8416.554544096336,-8416.554544096336,-8416.554544096336,-8416.554544096336,-8416.554544096336,-8416.554544096336
140,-6533.597091874143,-6533.597091874143,-6533.597091874143,-6533.597091874143,-6533.597091874143,-6533.597091874143,-6533.597091874143,-6533.597091874143,-6533.597091874143,-6533.597091874143,-6533.597091874143,-6533.597091874143,-6533.597091874143
142,14972.542824795675,14972.542824795675,14972.542824795675,14972.542824795675,14972.542824795675,14972.542824795675,14972.542824795675,14972.542824795675,14972.542824795675,14972.542824795675,14972.542824795675,14972.542824795675,14972.542824795675
144,-8426.04935589826,-8426.04935589826,-8426.04935589826,-8426.04935589826,-8426.04935589826,-8426.04935589826,-8426.04935589826,-8426.04935589826,-8426.04935589826,-8426.04935589826,-8426.04935589826,-8426.04935589826,-8426.04935589826
146,-6528.146912220276,-6528.146912220276,-6528.146912220276,-6528.146912220276,-6528.146912220276,-6528.146912220276,-6528.146912220276,-6528.146912220276,-6528.146912220276,-6528.146912220276,-6528.146912220276,-6528.146912220276,-6528.146912220276
148,14975.751888257071,14975.751888257071,14975.751888257071,14975.751888257071,14975.751888257071,14975.751888257071,14975.751888257071,14975.751888257071,14975.751888257071,14975.751888257071,14975.751888257071,14975.751888257071,14975.751888257071
150,-8435.8371406932,-8435.8371406932,-8435.8371406932,-8435.8371406932,-8435.8371406932,-8435.8371406932,-8435.8371406932,-8435.8371406932,-8435.8371406932,-8435.8371406932,-8435.8371406932,-8435.8371406932,-8435.8371406932
152,-6518.1824167762425,-6518.1824167762425,-6518.1824167762425,-6518.1824167762425,-6518.1824167762425,-6518.1824167762425,-6518.1824167762425,-6518.1824167762425,-6518.1824167762425,-6518.1824167762425,-6518.1824167762425,-6518.1824167762425,-6518.1824167762425
154,14976.194724712896,14976.194724712896,14976.194724712896,14976.194724712896,14976.194724712896,14976.194724712896,14976.194724712896,14976.194724712896,14976.194724712896,14976.194724712896,14976.194724712896,14976.194724712896,14976.194724712896
156,-8437.466060013423,-8437.466060013423,-8437.466060013423,-8437.466060013423,-8437.466060013423,-8437.466060013423,-8437.466060013423,-8437.466060013423,-8437.466060013423,-8437.466060013423,-8437.466060013423,-8437.466060013423,-8437.466060013423
158,-6516.825529947361,-6516.825529947361,-6516.825529947361,-6516.825529947361,-6516.825529947361,-6516.825529947361,-6516.825529947361,-6516.825529947361,-6516.825529947361,-6516.825529947361,-6516.825529947361,-6516.825529947361,-6516.825529947361
160,15050.497395295806,15050.497395295806,15050.497395295806,15050.497395295806,15050.497395295806,15050.497395295806,15050.497395295806,15050.497395295806,15050.497395295806,15050.497395295806,15050.497395295806,15050.497395295806,15050.497395295806
162,-8419.991475050172,-8419.991475050172,-8419.991475050172,-8419.991475050172,-8419.991475050172,-8419.991475050172,-8419.991475050172,-8419.991475050172,-8419.991475050172,-8419.991475050172,-8419.991475050172,-8419.991475050172,-8419.991475050172
164,-6623.284412752456,-6623.284412752456,-6623.284412752456,-6623.284412752456,-6623.284412752456,-6623.284412752456,-6623.284412752456,-6623.284412752456,-6623.284412752456,-6623.284412752456,-6623.284412752456,-6623.284412752456,-6623.284412752456
166,2422.6856308725137,2422.6856308725137,2422.6856308725137,2422.6856308725137,2422.6856308725137,2422.6856308725137,2422.6856308725137,2422.6856308725137,2422.6856308725137,2422.6856308725137,2422.6856308725137,2422.6856308725137,2422.6856308725137
168,-1410.844371195285,-1410.844371195285,-1410.844371195285,-1410.844371195285,-1410.844371195285,-1410.844371195285,-1410.844371195285,-1410.844371195285,-1410.844371195285,-1410.844371195285,-1410.844371195285,-1410.844371195285,-1410.844371195285
170,-1010.6346117688008,-1010.6346117688008,-1010.6346117688008,-1010.6346117688008,-1010.6346117688008,-1010.6346117688008,-1010.6346117688008,-1010.6346117688008,-1010.6346117688008,-1010.6346117688008,-1010.6346117688008,-1010.6346117688008,-1010.6346117688008
172,-7861.491571825624,-7861.491571825624,-7861.491571825624,-7861.491571825624,-7861.491571825624,-7861.491571825624,-7861.491571825624,-7861.491571825624,-7861.491571825624,-7861.491571825624,-7861.491571825624,-7861.491571825624,-7861.491571825624
174,13921.574128667333,13921.574128667333,13921.574128667333,13921.574128667333,13921.574128667333,13921.574128667333,13921.574128667333,13921.574128667333,13921.574128667333,13921.574128667333,13921.574128667333,13921.574128667333,13921.574128667333
176,-7785.272779377881,-7785.272779377881,-7785.272779377881,-7785.272779377881,-7785.272779377881,-7785.272779377881,-7785.272779377881,-7785.272779377881,-7785.272779377881,-7785.272779377881,-7785.272779377881,-7785.272779377881,-7785.272779377881
178,-6129.644577609323,-6129.644577609323,-6129.644577609323,-6129.644577609323,-6129.644577609323,-6129.644577609323,-6129.644577609323,-6129.644577609323,-6129.644577609323,-6129.644577609323,-6129.644577609323,-6129.644577609323,-6129.644577609323
180,15016.192899841397,15016.192899841397,15016.192899841397,15016.192899841397,15016.192899841397,15016.192899841397,15016.192899841397,15016.192899841397,15016.192899841397,15016.192899841397,15016.192899841397,15016.192899841397,15016.192899841397
182,-8415.658366045507,-8415.658366045507,-8415.658366045507,-8415.658366045507,-8415.658366045507,-8415.658366045507,-8415.658366045507,-8415.658366045507,-8415.658366045507,-8415.658366045507,-8415.658366045507,-8415.658366045507,-8415.658366045507
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,2222.1875020866405,2222.1875020866405,2222.1875020866405,2222.1875020866405,2222.1875020866405,2222.1875020866405,2222.1875020866405,2222.1875020866405,2222.1875020866405,2222.1875020866405,2222.1875020866405,2222.1875020866405,2222.1875020866405
188,-1338.277782699066,-1338.277782699066,-1338.277782699066,-1338.277782699066,-1338.277782699066,-1338.277782699066,-1338.277782699066,-1338.277782699066,-1338.277782699066,-1338.277782699066,-1338.277782699066,-1338.277782699066,-1338.277782699066
190,-898.497811260883,-898.497811260883,-898.497811260883,-898.497811260883,-898.497811260883,-898.497811260883,-898.497811260883,-898.497811260883,-898.497811260883,-898.497811260883,-898.497811260883,-898.497811260883,-898.497811260883
